,x1,x2,x3,x4,x5,y
526,3.0,-3.799999952316284,1.0499999523162842,1.0,-0.949999988079071,5.971230983734131
527,3.0,-3.799999952316284,1.0499999523162842,1.0,-0.8999999761581421,5.8233137130737305
528,3.0,-3.799999952316284,1.0499999523162842,1.0,-0.8500000238418579,5.681396484375
529,3.0,-3.799999952316284,1.0499999523162842,1.0,-0.800000011920929,5.5454792976379395
530,3.0,-3.799999952316284,1.0499999523162842,1.0499999523162842,-1.0,6.212906360626221
531,3.0,-3.799999952316284,1.0499999523162842,1.0499999523162842,-0.949999988079071,6.058854103088379
532,3.0,-3.799999952316284,1.0499999523162842,1.0499999523162842,-0.8999999761581421,5.910801887512207
533,3.0,-3.799999952316284,1.0499999523162842,1.0499999523162842,-0.8500000238418579,5.768748760223389
534,3.0,-3.799999952316284,1.0499999523162842,1.0499999523162842,-0.800000011920929,5.632696151733398
535,3.0,-3.799999952316284,1.0499999523162842,1.100000023841858,-1.0,6.302354335784912
536,3.0,-3.799999952316284,1.0499999523162842,1.100000023841858,-0.949999988079071,6.148163795471191
537,3.0,-3.799999952316284,1.0499999523162842,1.100000023841858,-0.8999999761581421,5.999973297119141
538,3.0,-3.799999952316284,1.0499999523162842,1.100000023841858,-0.8500000238418579,5.857782363891602
539,3.0,-3.799999952316284,1.0499999523162842,1.100000023841858,-0.800000011920929,5.721591472625732
540,3.0,-3.799999952316284,1.0499999523162842,1.1500000953674316,-1.0,6.393443584442139
541,3.0,-3.799999952316284,1.0499999523162842,1.1500000953674316,-0.949999988079071,6.239112377166748
542,3.0,-3.799999952316284,1.0499999523162842,1.1500000953674316,-0.8999999761581421,6.090780735015869
543,3.0,-3.799999952316284,1.0499999523162842,1.1500000953674316,-0.8500000238418579,5.948449611663818
544,3.0,-3.799999952316284,1.0499999523162842,1.1500000953674316,-0.800000011920929,5.812117576599121
545,3.0,-3.799999952316284,1.0499999523162842,1.2000000476837158,-1.0,6.486130237579346
546,3.0,-3.799999952316284,1.0499999523162842,1.2000000476837158,-0.949999988079071,6.331655979156494
547,3.0,-3.799999952316284,1.0499999523162842,1.2000000476837158,-0.8999999761581421,6.183181285858154
548,3.0,-3.799999952316284,1.0499999523162842,1.2000000476837158,-0.8500000238418579,6.040707111358643
549,3.0,-3.799999952316284,1.0499999523162842,1.2000000476837158,-0.800000011920929,5.904232025146484
550,3.0,-3.799999952316284,1.100000023841858,1.0,-1.0,6.057746410369873
551,3.0,-3.799999952316284,1.100000023841858,1.0,-0.949999988079071,5.903933048248291
552,3.0,-3.799999952316284,1.100000023841858,1.0,-0.8999999761581421,5.756120204925537
553,3.0,-3.799999952316284,1.100000023841858,1.0,-0.8500000238418579,5.614307403564453
554,3.0,-3.799999952316284,1.100000023841858,1.0,-0.800000011920929,5.478494167327881
555,3.0,-3.799999952316284,1.100000023841858,1.0499999523162842,-1.0,6.140740871429443
556,3.0,-3.799999952316284,1.100000023841858,1.0499999523162842,-0.949999988079071,5.986799240112305
557,3.0,-3.799999952316284,1.100000023841858,1.0499999523162842,-0.8999999761581421,5.838858127593994
558,3.0,-3.799999952316284,1.100000023841858,1.0499999523162842,-0.8500000238418579,5.696916580200195
559,3.0,-3.799999952316284,1.100000023841858,1.0499999523162842,-0.800000011920929,5.560975551605225
560,3.0,-3.799999952316284,1.100000023841858,1.100000023841858,-1.0,6.2253313064575195
561,3.0,-3.799999952316284,1.100000023841858,1.100000023841858,-0.949999988079071,6.071259498596191
562,3.0,-3.799999952316284,1.100000023841858,1.100000023841858,-0.8999999761581421,5.923187732696533
563,3.0,-3.799999952316284,1.100000023841858,1.100000023841858,-0.8500000238418579,5.781115531921387
564,3.0,-3.799999952316284,1.100000023841858,1.100000023841858,-0.800000011920929,5.645043849945068
565,3.0,-3.799999952316284,1.100000023841858,1.1500000953674316,-1.0,6.311474800109863
566,3.0,-3.799999952316284,1.100000023841858,1.1500000953674316,-0.949999988079071,6.1572699546813965
567,3.0,-3.799999952316284,1.100000023841858,1.1500000953674316,-0.8999999761581421,6.0090651512146
568,3.0,-3.799999952316284,1.100000023841858,1.1500000953674316,-0.8500000238418579,5.8668599128723145
569,3.0,-3.799999952316284,1.100000023841858,1.1500000953674316,-0.800000011920929,5.730655193328857
570,3.0,-3.799999952316284,1.100000023841858,1.2000000476837158,-1.0,6.399129390716553
571,3.0,-3.799999952316284,1.100000023841858,1.2000000476837158,-0.949999988079071,6.2447896003723145
572,3.0,-3.799999952316284,1.100000023841858,1.2000000476837158,-0.8999999761581421,6.096449851989746
573,3.0,-3.799999952316284,1.100000023841858,1.2000000476837158,-0.8500000238418579,5.9541096687316895
574,3.0,-3.799999952316284,1.100000023841858,1.2000000476837158,-0.800000011920929,5.8177690505981445
575,3.0,-3.799999952316284,1.1500000953674316,1.0,-1.0,5.996762752532959
576,3.0,-3.799999952316284,1.1500000953674316,1.0,-0.949999988079071,5.843044281005859
577,3.0,-3.799999952316284,1.1500000953674316,1.0,-0.8999999761581421,5.6953253746032715
578,3.0,-3.799999952316284,1.1500000953674316,1.0,-0.8500000238418579,5.553606033325195
579,3.0,-3.799999952316284,1.1500000953674316,1.0,-0.800000011920929,5.4178876876831055
580,3.0,-3.799999952316284,1.1500000953674316,1.0499999523162842,-1.0,6.075445652008057
581,3.0,-3.799999952316284,1.1500000953674316,1.0499999523162842,-0.949999988079071,5.921605587005615
582,3.0,-3.799999952316284,1.1500000953674316,1.0499999523162842,-0.8999999761581421,5.7737650871276855
583,3.0,-3.799999952316284,1.1500000953674316,1.0499999523162842,-0.8500000238418579,5.631925106048584
584,3.0,-3.799999952316284,1.1500000953674316,1.0499999523162842,-0.800000011920929,5.496084213256836
585,3.0,-3.799999952316284,1.1500000953674316,1.100000023841858,-1.0,6.155642509460449
586,3.0,-3.799999952316284,1.1500000953674316,1.100000023841858,-0.949999988079071,6.001678943634033
587,3.0,-3.799999952316284,1.1500000953674316,1.100000023841858,-0.8999999761581421,5.853714466094971
588,3.0,-3.799999952316284,1.1500000953674316,1.100000023841858,-0.8500000238418579,5.711750507354736
589,3.0,-3.799999952316284,1.1500000953674316,1.100000023841858,-0.800000011920929,5.575786113739014
590,3.0,-3.799999952316284,1.1500000953674316,1.1500000953674316,-1.0,6.237312316894531
591,3.0,-3.799999952316284,1.1500000953674316,1.1500000953674316,-0.949999988079071,6.083221912384033
592,3.0,-3.799999952316284,1.1500000953674316,1.1500000953674316,-0.8999999761581421,5.935131549835205
593,3.0,-3.799999952316284,1.1500000953674316,1.1500000953674316,-0.8500000238418579,5.793041229248047
594,3.0,-3.799999952316284,1.1500000953674316,1.1500000953674316,-0.800000011920929,5.656950950622559
595,3.0,-3.799999952316284,1.1500000953674316,1.2000000476837158,-1.0,6.320414066314697
596,3.0,-3.799999952316284,1.1500000953674316,1.2000000476837158,-0.949999988079071,6.166195392608643
597,3.0,-3.799999952316284,1.1500000953674316,1.2000000476837158,-0.8999999761581421,6.017976760864258
598,3.0,-3.799999952316284,1.1500000953674316,1.2000000476837158,-0.8500000238418579,5.875758171081543
599,3.0,-3.799999952316284,1.1500000953674316,1.2000000476837158,-0.800000011920929,5.73953914642334
600,3.0,-3.799999952316284,1.2000000476837158,1.0,-1.0,5.941346645355225
601,3.0,-3.799999952316284,1.2000000476837158,1.0,-0.949999988079071,5.787713527679443
602,3.0,-3.799999952316284,1.2000000476837158,1.0,-0.8999999761581421,5.640080451965332
603,3.0,-3.799999952316284,1.2000000476837158,1.0,-0.8500000238418579,5.498446941375732
604,3.0,-3.799999952316284,1.2000000476837158,1.0,-0.800000011920929,5.362813472747803
605,3.0,-3.799999952316284,1.2000000476837158,1.0499999523162842,-1.0,6.016111373901367
606,3.0,-3.799999952316284,1.2000000476837158,1.0499999523162842,-0.949999988079071,5.862362861633301
607,3.0,-3.799999952316284,1.2000000476837158,1.0499999523162842,-0.8999999761581421,5.714614391326904
608,3.0,-3.799999952316284,1.2000000476837158,1.0499999523162842,-0.8500000238418579,5.5728654861450195
609,3.0,-3.799999952316284,1.2000000476837158,1.0499999523162842,-0.800000011920929,5.437116622924805
610,3.0,-3.799999952316284,1.2000000476837158,1.100000023841858,-1.0,6.092315673828125
611,3.0,-3.799999952316284,1.2000000476837158,1.100000023841858,-0.949999988079071,5.938449859619141
612,3.0,-3.799999952316284,1.2000000476837158,1.100000023841858,-0.8999999761581421,5.790583610534668
613,3.0,-3.799999952316284,1.2000000476837158,1.100000023841858,-0.8500000238418579,5.648716926574707
614,3.0,-3.799999952316284,1.2000000476837158,1.100000023841858,-0.800000011920929,5.512850284576416
615,3.0,-3.799999952316284,1.2000000476837158,1.1500000953674316,-1.0,6.169918060302734
616,3.0,-3.799999952316284,1.2000000476837158,1.1500000953674316,-0.949999988079071,6.015932559967041
617,3.0,-3.799999952316284,1.2000000476837158,1.1500000953674316,-0.8999999761581421,5.867946147918701
618,3.0,-3.799999952316284,1.2000000476837158,1.1500000953674316,-0.8500000238418579,5.7259602546691895
619,3.0,-3.799999952316284,1.2000000476837158,1.1500000953674316,-0.800000011920929,5.589973449707031
620,3.0,-3.799999952316284,1.2000000476837158,1.2000000476837158,-1.0,6.24888277053833
621,3.0,-3.799999952316284,1.2000000476837158,1.2000000476837158,-0.949999988079071,6.0947747230529785
622,3.0,-3.799999952316284,1.2000000476837158,1.2000000476837158,-0.8999999761581421,5.946666717529297
623,3.0,-3.799999952316284,1.2000000476837158,1.2000000476837158,-0.8500000238418579,5.804558753967285
624,3.0,-3.799999952316284,1.2000000476837158,1.2000000476837158,-0.800000011920929,5.668449878692627
625,3.049999952316284,-4.0,1.0,1.0,-1.0,6.199999809265137
626,3.049999952316284,-4.0,1.0,1.0,-0.949999988079071,6.0461225509643555
627,3.049999952316284,-4.0,1.0,1.0,-0.8999999761581421,5.898245334625244
628,3.049999952316284,-4.0,1.0,1.0,-0.8500000238418579,5.756367206573486
629,3.049999952316284,-4.0,1.0,1.0,-0.800000011920929,5.620489597320557
630,3.049999952316284,-4.0,1.0,1.0499999523162842,-1.0,6.292962551116943
631,3.049999952316284,-4.0,1.0,1.0499999523162842,-0.949999988079071,6.138952732086182
632,3.049999952316284,-4.0,1.0,1.0499999523162842,-0.8999999761581421,5.990942478179932
633,3.049999952316284,-4.0,1.0,1.0499999523162842,-0.8500000238418579,5.848931789398193
634,3.049999952316284,-4.0,1.0,1.0499999523162842,-0.800000011920929,5.712921619415283
635,3.049999952316284,-4.0,1.0,1.100000023841858,-1.0,6.38771390914917
636,3.049999952316284,-4.0,1.0,1.100000023841858,-0.949999988079071,6.233569145202637
637,3.049999952316284,-4.0,1.0,1.100000023841858,-0.8999999761581421,6.085423469543457
638,3.049999952316284,-4.0,1.0,1.100000023841858,-0.8500000238418579,5.943277835845947
639,3.049999952316284,-4.0,1.0,1.100000023841858,-0.800000011920929,5.807132244110107
640,3.049999952316284,-4.0,1.0,1.1500000953674316,-1.0,6.484204292297363
641,3.049999952316284,-4.0,1.0,1.1500000953674316,-0.949999988079071,6.329921245574951
642,3.049999952316284,-4.0,1.0,1.1500000953674316,-0.8999999761581421,6.181638240814209
643,3.049999952316284,-4.0,1.0,1.1500000953674316,-0.8500000238418579,6.03935432434082
644,3.049999952316284,-4.0,1.0,1.1500000953674316,-0.800000011920929,5.90307092666626
645,3.049999952316284,-4.0,1.0,1.2000000476837158,-1.0,6.582387924194336
646,3.049999952316284,-4.0,1.0,1.2000000476837158,-0.949999988079071,6.427964210510254
647,3.049999952316284,-4.0,1.0,1.2000000476837158,-0.8999999761581421,6.279540538787842
648,3.049999952316284,-4.0,1.0,1.2000000476837158,-0.8500000238418579,6.137117385864258
649,3.049999952316284,-4.0,1.0,1.2000000476837158,-0.800000011920929,6.000693321228027
650,3.049999952316284,-4.0,1.0499999523162842,1.0,-1.0,6.125217914581299
651,3.049999952316284,-4.0,1.0499999523162842,1.0,-0.949999988079071,5.971447944641113
652,3.049999952316284,-4.0,1.0499999523162842,1.0,-0.8999999761581421,5.823677062988281
653,3.049999952316284,-4.0,1.0499999523162842,1.0,-0.8500000238418579,5.681906223297119
654,3.049999952316284,-4.0,1.0499999523162842,1.0,-0.800000011920929,5.546135425567627
655,3.049999952316284,-4.0,1.0499999523162842,1.0499999523162842,-1.0,6.212894439697266
656,3.049999952316284,-4.0,1.0499999523162842,1.0499999523162842,-0.949999988079071,6.058999061584473
657,3.049999952316284,-4.0,1.0499999523162842,1.0499999523162842,-0.8999999761581421,5.911103248596191
658,3.049999952316284,-4.0,1.0499999523162842,1.0499999523162842,-0.8500000238418579,5.769207000732422
659,3.049999952316284,-4.0,1.0499999523162842,1.0499999523162842,-0.800000011920929,5.633310794830322
660,3.049999952316284,-4.0,1.0499999523162842,1.100000023841858,-1.0,6.302258491516113
661,3.049999952316284,-4.0,1.0499999523162842,1.100000023841858,-0.949999988079071,6.148234844207764
662,3.049999952316284,-4.0,1.0499999523162842,1.100000023841858,-0.8999999761581421,6.000211238861084
663,3.049999952316284,-4.0,1.0499999523162842,1.100000023841858,-0.8500000238418579,5.858187675476074
664,3.049999952316284,-4.0,1.0499999523162842,1.100000023841858,-0.800000011920929,5.722163677215576
665,3.049999952316284,-4.0,1.0499999523162842,1.1500000953674316,-1.0,6.393261432647705
666,3.049999952316284,-4.0,1.0499999523162842,1.1500000953674316,-0.949999988079071,6.239108085632324
667,3.049999952316284,-4.0,1.0499999523162842,1.1500000953674316,-0.8999999761581421,6.090954780578613
668,3.049999952316284,-4.0,1.0499999523162842,1.1500000953674316,-0.8500000238418579,5.948801517486572
669,3.049999952316284,-4.0,1.0499999523162842,1.1500000953674316,-0.800000011920929,5.812647342681885
670,3.049999952316284,-4.0,1.0499999523162842,1.2000000476837158,-1.0,6.485860347747803
671,3.049999952316284,-4.0,1.0499999523162842,1.2000000476837158,-0.949999988079071,6.3315749168396
672,3.049999952316284,-4.0,1.0499999523162842,1.2000000476837158,-0.8999999761581421,6.183289527893066
673,3.049999952316284,-4.0,1.0499999523162842,1.2000000476837158,-0.8500000238418579,6.041003227233887
674,3.049999952316284,-4.0,1.0499999523162842,1.2000000476837158,-0.800000011920929,5.904717922210693
675,3.049999952316284,-4.0,1.100000023841858,1.0,-1.0,6.057880878448486
676,3.049999952316284,-4.0,1.100000023841858,1.0,-0.949999988079071,5.904206275939941
677,3.049999952316284,-4.0,1.100000023841858,1.0,-0.8999999761581421,5.756531715393066
678,3.049999952316284,-4.0,1.100000023841858,1.0,-0.8500000238418579,5.614856719970703
679,3.049999952316284,-4.0,1.100000023841858,1.0,-0.800000011920929,5.479182243347168
680,3.049999952316284,-4.0,1.100000023841858,1.0499999523162842,-1.0,6.140795707702637
681,3.049999952316284,-4.0,1.100000023841858,1.0499999523162842,-0.949999988079071,5.987003326416016
682,3.049999952316284,-4.0,1.100000023841858,1.0499999523162842,-0.8999999761581421,5.839210510253906
683,3.049999952316284,-4.0,1.100000023841858,1.0499999523162842,-0.8500000238418579,5.697417259216309
684,3.049999952316284,-4.0,1.100000023841858,1.0499999523162842,-0.800000011920929,5.561624050140381
685,3.049999952316284,-4.0,1.100000023841858,1.100000023841858,-1.0,6.225306987762451
686,3.049999952316284,-4.0,1.100000023841858,1.100000023841858,-0.949999988079071,6.071393966674805
687,3.049999952316284,-4.0,1.100000023841858,1.100000023841858,-0.8999999761581421,5.92348051071167
688,3.049999952316284,-4.0,1.100000023841858,1.100000023841858,-0.8500000238418579,5.781566619873047
689,3.049999952316284,-4.0,1.100000023841858,1.100000023841858,-0.800000011920929,5.645652770996094
690,3.049999952316284,-4.0,1.100000023841858,1.1500000953674316,-1.0,6.3113694190979
691,3.049999952316284,-4.0,1.100000023841858,1.1500000953674316,-0.949999988079071,6.157332897186279
692,3.049999952316284,-4.0,1.100000023841858,1.1500000953674316,-0.8999999761581421,6.009296417236328
693,3.049999952316284,-4.0,1.100000023841858,1.1500000953674316,-0.8500000238418579,5.867259979248047
694,3.049999952316284,-4.0,1.100000023841858,1.1500000953674316,-0.800000011920929,5.731223106384277
695,3.049999952316284,-4.0,1.100000023841858,1.2000000476837158,-1.0,6.398941993713379
696,3.049999952316284,-4.0,1.100000023841858,1.2000000476837158,-0.949999988079071,6.244780540466309
697,3.049999952316284,-4.0,1.100000023841858,1.2000000476837158,-0.8999999761581421,6.096619129180908
698,3.049999952316284,-4.0,1.100000023841858,1.2000000476837158,-0.8500000238418579,5.9544572830200195
699,3.049999952316284,-4.0,1.100000023841858,1.2000000476837158,-0.800000011920929,5.818295955657959
700,3.049999952316284,-4.0,1.1500000953674316,1.0,-1.0,5.996954917907715
701,3.049999952316284,-4.0,1.1500000953674316,1.0,-0.949999988079071,5.843367576599121
702,3.049999952316284,-4.0,1.1500000953674316,1.0,-0.8999999761581421,5.695779800415039
703,3.049999952316284,-4.0,1.1500000953674316,1.0,-0.8500000238418579,5.554192066192627
704,3.049999952316284,-4.0,1.1500000953674316,1.0,-0.800000011920929,5.418604373931885
705,3.049999952316284,-4.0,1.1500000953674316,1.0499999523162842,-1.0,6.075563430786133
706,3.049999952316284,-4.0,1.1500000953674316,1.0499999523162842,-0.949999988079071,5.921864032745361
707,3.049999952316284,-4.0,1.1500000953674316,1.0499999523162842,-0.8999999761581421,5.774164199829102
708,3.049999952316284,-4.0,1.1500000953674316,1.0499999523162842,-0.8500000238418579,5.632464408874512
709,3.049999952316284,-4.0,1.1500000953674316,1.0499999523162842,-0.800000011920929,5.496764183044434
710,3.049999952316284,-4.0,1.1500000953674316,1.100000023841858,-1.0,6.155684471130371
711,3.049999952316284,-4.0,1.1500000953674316,1.100000023841858,-0.949999988079071,6.001870632171631
712,3.049999952316284,-4.0,1.1500000953674316,1.100000023841858,-0.8999999761581421,5.854056358337402
713,3.049999952316284,-4.0,1.1500000953674316,1.100000023841858,-0.8500000238418579,5.7122416496276855
714,3.049999952316284,-4.0,1.1500000953674316,1.100000023841858,-0.800000011920929,5.576427459716797
715,3.049999952316284,-4.0,1.1500000953674316,1.1500000953674316,-1.0,6.237277030944824
716,3.049999952316284,-4.0,1.1500000953674316,1.1500000953674316,-0.949999988079071,6.083346366882324
717,3.049999952316284,-4.0,1.1500000953674316,1.1500000953674316,-0.8999999761581421,5.935415744781494
718,3.049999952316284,-4.0,1.1500000953674316,1.1500000953674316,-0.8500000238418579,5.793484210968018
719,3.049999952316284,-4.0,1.1500000953674316,1.1500000953674316,-0.800000011920929,5.657553672790527
720,3.049999952316284,-4.0,1.1500000953674316,1.2000000476837158,-1.0,6.320300102233887
721,3.049999952316284,-4.0,1.1500000953674316,1.2000000476837158,-0.949999988079071,6.166250705718994
722,3.049999952316284,-4.0,1.1500000953674316,1.2000000476837158,-0.8999999761581421,6.0182013511657715
723,3.049999952316284,-4.0,1.1500000953674316,1.2000000476837158,-0.8500000238418579,5.876152038574219
724,3.049999952316284,-4.0,1.1500000953674316,1.2000000476837158,-0.800000011920929,5.740102767944336
725,3.049999952316284,-4.0,1.2000000476837158,1.0,-1.0,5.941589832305908
726,3.049999952316284,-4.0,1.2000000476837158,1.0,-0.949999988079071,5.788081645965576
727,3.049999952316284,-4.0,1.2000000476837158,1.0,-0.8999999761581421,5.640573024749756
728,3.049999952316284,-4.0,1.2000000476837158,1.0,-0.8500000238418579,5.4990644454956055
729,3.049999952316284,-4.0,1.2000000476837158,1.0,-0.800000011920929,5.363555431365967
730,3.049999952316284,-4.0,1.2000000476837158,1.0499999523162842,-1.0,6.016284942626953
731,3.049999952316284,-4.0,1.2000000476837158,1.0499999523162842,-0.949999988079071,5.862669944763184
732,3.049999952316284,-4.0,1.2000000476837158,1.0499999523162842,-0.8999999761581421,5.715054988861084
733,3.049999952316284,-4.0,1.2000000476837158,1.0499999523162842,-0.8500000238418579,5.573439598083496
734,3.049999952316284,-4.0,1.2000000476837158,1.0499999523162842,-0.800000011920929,5.437824249267578
735,3.049999952316284,-4.0,1.2000000476837158,1.100000023841858,-1.0,6.092417240142822
736,3.049999952316284,-4.0,1.2000000476837158,1.100000023841858,-0.949999988079071,5.938694000244141
737,3.049999952316284,-4.0,1.2000000476837158,1.100000023841858,-0.8999999761581421,5.7909698486328125
738,3.049999952316284,-4.0,1.2000000476837158,1.100000023841858,-0.8500000238418579,5.649245738983154
739,3.049999952316284,-4.0,1.2000000476837158,1.100000023841858,-0.800000011920929,5.513521671295166
740,3.049999952316284,-4.0,1.2000000476837158,1.1500000953674316,-1.0,6.169946670532227
741,3.049999952316284,-4.0,1.2000000476837158,1.1500000953674316,-0.949999988079071,6.016111850738525
742,3.049999952316284,-4.0,1.2000000476837158,1.1500000953674316,-0.8999999761581421,5.868277549743652
743,3.049999952316284,-4.0,1.2000000476837158,1.1500000953674316,-0.8500000238418579,5.726442813873291
744,3.049999952316284,-4.0,1.2000000476837158,1.1500000953674316,-0.800000011920929,5.5906081199646
745,3.049999952316284,-4.0,1.2000000476837158,1.2000000476837158,-1.0,6.248835563659668
746,3.049999952316284,-4.0,1.2000000476837158,1.2000000476837158,-0.949999988079071,6.094889163970947
747,3.049999952316284,-4.0,1.2000000476837158,1.2000000476837158,-0.8999999761581421,5.94694185256958
748,3.049999952316284,-4.0,1.2000000476837158,1.2000000476837158,-0.8500000238418579,5.804994583129883
749,3.049999952316284,-4.0,1.2000000476837158,1.2000000476837158,-0.800000011920929,5.669046878814697
750,3.049999952316284,-3.950000047683716,1.0,1.0,-1.0,6.200000286102295
751,3.049999952316284,-3.950000047683716,1.0,1.0,-0.949999988079071,6.046098709106445
752,3.049999952316284,-3.950000047683716,1.0,1.0,-0.8999999761581421,5.898197650909424
753,3.049999952316284,-3.950000047683716,1.0,1.0,-0.8500000238418579,5.756296157836914
754,3.049999952316284,-3.950000047683716,1.0,1.0,-0.800000011920929,5.620394706726074
755,3.049999952316284,-3.950000047683716,1.0,1.0499999523162842,-1.0,6.292975425720215
756,3.049999952316284,-3.950000047683716,1.0,1.0499999523162842,-0.949999988079071,6.138940334320068
757,3.049999952316284,-3.950000047683716,1.0,1.0499999523162842,-0.8999999761581421,5.990904808044434
758,3.049999952316284,-3.950000047683716,1.0,1.0499999523162842,-0.8500000238418579,5.8488688468933105
759,3.049999952316284,-3.950000047683716,1.0,1.0499999523162842,-0.800000011920929,5.712832927703857
760,3.049999952316284,-3.950000047683716,1.0,1.100000023841858,-1.0,6.3877410888671875
761,3.049999952316284,-3.950000047683716,1.0,1.100000023841858,-0.949999988079071,6.233569145202637
762,3.049999952316284,-3.950000047683716,1.0,1.100000023841858,-0.8999999761581421,6.0853962898254395
763,3.049999952316284,-3.950000047683716,1.0,1.100000023841858,-0.8500000238418579,5.943223476409912
764,3.049999952316284,-3.950000047683716,1.0,1.100000023841858,-0.800000011920929,5.807050704956055
765,3.049999952316284,-3.950000047683716,1.0,1.1500000953674316,-1.0,6.484245300292969
766,3.049999952316284,-3.950000047683716,1.0,1.1500000953674316,-0.949999988079071,6.3299336433410645
767,3.049999952316284,-3.950000047683716,1.0,1.1500000953674316,-0.8999999761581421,6.181621551513672
768,3.049999952316284,-3.950000047683716,1.0,1.1500000953674316,-0.8500000238418579,6.039309024810791
769,3.049999952316284,-3.950000047683716,1.0,1.1500000953674316,-0.800000011920929,5.90299654006958
770,3.049999952316284,-3.950000047683716,1.0,1.2000000476837158,-1.0,6.582442283630371
771,3.049999952316284,-3.950000047683716,1.0,1.2000000476837158,-0.949999988079071,6.427988529205322
772,3.049999952316284,-3.950000047683716,1.0,1.2000000476837158,-0.8999999761581421,6.279534339904785
773,3.049999952316284,-3.950000047683716,1.0,1.2000000476837158,-0.8500000238418579,6.137080192565918
774,3.049999952316284,-3.950000047683716,1.0,1.2000000476837158,-0.800000011920929,6.000626087188721
775,3.049999952316284,-3.950000047683716,1.0499999523162842,1.0,-1.0,6.125207901000977
776,3.049999952316284,-3.950000047683716,1.0499999523162842,1.0,-0.949999988079071,5.971414566040039
777,3.049999952316284,-3.950000047683716,1.0499999523162842,1.0,-0.8999999761581421,5.8236212730407715
778,3.049999952316284,-3.950000047683716,1.0499999523162842,1.0,-0.8500000238418579,5.681828022003174
779,3.049999952316284,-3.950000047683716,1.0499999523162842,1.0,-0.800000011920929,5.546034812927246
780,3.049999952316284,-3.950000047683716,1.0499999523162842,1.0499999523162842,-1.0,6.212896823883057
781,3.049999952316284,-3.950000047683716,1.0499999523162842,1.0499999523162842,-0.949999988079071,6.058976650238037
782,3.049999952316284,-3.950000047683716,1.0499999523162842,1.0499999523162842,-0.8999999761581421,5.911056995391846
783,3.049999952316284,-3.950000047683716,1.0499999523162842,1.0499999523162842,-0.8500000238418579,5.769136428833008
784,3.049999952316284,-3.950000047683716,1.0499999523162842,1.0499999523162842,-0.800000011920929,5.633216381072998
785,3.049999952316284,-3.950000047683716,1.0499999523162842,1.100000023841858,-1.0,6.302272796630859
786,3.049999952316284,-3.950000047683716,1.0499999523162842,1.100000023841858,-0.949999988079071,6.148223400115967
787,3.049999952316284,-3.950000047683716,1.0499999523162842,1.100000023841858,-0.8999999761581421,6.000174522399902
788,3.049999952316284,-3.950000047683716,1.0499999523162842,1.100000023841858,-0.8500000238418579,5.858124732971191
789,3.049999952316284,-3.950000047683716,1.0499999523162842,1.100000023841858,-0.800000011920929,5.722075939178467
790,3.049999952316284,-3.950000047683716,1.0499999523162842,1.1500000953674316,-1.0,6.393289089202881
791,3.049999952316284,-3.950000047683716,1.0499999523162842,1.1500000953674316,-0.949999988079071,6.239108085632324
792,3.049999952316284,-3.950000047683716,1.0499999523162842,1.1500000953674316,-0.8999999761581421,6.090927600860596
793,3.049999952316284,-3.950000047683716,1.0499999523162842,1.1500000953674316,-0.8500000238418579,5.948746681213379
794,3.049999952316284,-3.950000047683716,1.0499999523162842,1.1500000953674316,-0.800000011920929,5.812565803527832
795,3.049999952316284,-3.950000047683716,1.0499999523162842,1.2000000476837158,-1.0,6.485901832580566
796,3.049999952316284,-3.950000047683716,1.0499999523162842,1.2000000476837158,-0.949999988079071,6.331587314605713
797,3.049999952316284,-3.950000047683716,1.0499999523162842,1.2000000476837158,-0.8999999761581421,6.183272838592529
798,3.049999952316284,-3.950000047683716,1.0499999523162842,1.2000000476837158,-0.8500000238418579,6.040958404541016
799,3.049999952316284,-3.950000047683716,1.0499999523162842,1.2000000476837158,-0.800000011920929,5.904643535614014
800,3.049999952316284,-3.950000047683716,1.100000023841858,1.0,-1.0,6.057859420776367
801,3.049999952316284,-3.950000047683716,1.100000023841858,1.0,-0.949999988079071,5.904163837432861
802,3.049999952316284,-3.950000047683716,1.100000023841858,1.0,-0.8999999761581421,5.756468296051025
803,3.049999952316284,-3.950000047683716,1.100000023841858,1.0,-0.8500000238418579,5.614772319793701
804,3.049999952316284,-3.950000047683716,1.100000023841858,1.0,-0.800000011920929,5.479076385498047
805,3.049999952316284,-3.950000047683716,1.100000023841858,1.0499999523162842,-1.0,6.140787124633789
806,3.049999952316284,-3.950000047683716,1.100000023841858,1.0499999523162842,-0.949999988079071,5.986971855163574
807,3.049999952316284,-3.950000047683716,1.100000023841858,1.0499999523162842,-0.8999999761581421,5.839156150817871
808,3.049999952316284,-3.950000047683716,1.100000023841858,1.0499999523162842,-0.8500000238418579,5.69734001159668
809,3.049999952316284,-3.950000047683716,1.100000023841858,1.0499999523162842,-0.800000011920929,5.561524868011475
810,3.049999952316284,-3.950000047683716,1.100000023841858,1.100000023841858,-1.0,6.225310802459717
811,3.049999952316284,-3.950000047683716,1.100000023841858,1.100000023841858,-0.949999988079071,6.071372985839844
812,3.049999952316284,-3.950000047683716,1.100000023841858,1.100000023841858,-0.8999999761581421,5.923435211181641
813,3.049999952316284,-3.950000047683716,1.100000023841858,1.100000023841858,-0.8500000238418579,5.781497001647949
814,3.049999952316284,-3.950000047683716,1.100000023841858,1.100000023841858,-0.800000011920929,5.645559310913086
