,sigma,theta,f
1128,2.651098572436368,1.1199736824741293,0.1376353658059657
1129,1.043627116676722,2.119955186723808,0.048567553890709006
1130,1.887425182837721,2.1247212690159287,0.11216545525059758
1131,2.869665248584443,2.3300856016573572,0.09998025609017883
1132,1.9117301243943539,2.9602868076057733,0.06292251628675638
1133,1.552552229719824,1.2687519366256645,0.18401280674572806
1134,2.0516123305183243,1.5779992772531943,0.14466117415164995
1135,1.5141185783367292,2.273563309044988,0.08533791393954553
1136,1.2638084964106975,2.1637934034680586,0.07289407441467652
1137,1.4098960450070603,2.2880655256148557,0.07582754408121883
1138,2.3599351161597397,2.360794993033684,0.10249542764731624
1139,2.9159052331354425,1.1821203220392047,0.12602245878136842
1140,2.1475451971798165,1.5224800269808898,0.14448758435884465
1141,1.1426976966413667,2.038525966416466,0.07110586511256545
1142,1.781548430802991,1.979788312796483,0.1207677149312953
1143,1.1362197863358516,1.6326343583999168,0.12505691815205577
1144,1.2028876418353152,2.4679680194934566,0.04042099753627202
1145,1.2467765468964167,2.4386317019468176,0.047246873136935714
1146,2.4258427431088094,1.8715033060925095,0.12212468910140019
1147,2.4028724856953074,1.8588200495740475,0.1230926015988256
1148,2.055518835755902,2.631696446502473,0.08551524316891425
1149,1.5888065990058953,1.1245498403322691,0.19545818831366762
1150,2.324059384623904,2.782335404802123,0.08383680492579369
1151,2.4680353767672125,1.1857860329548175,0.14402323135534495
1152,2.3380338563897083,1.626525997621603,0.13395719327896388
1153,2.949437793167508,2.821474983506363,0.08559668139779726
1154,2.101139046609415,1.824227195274204,0.13024847516726604
1155,2.04738134306841,2.5557903667636666,0.08939830716744443
1156,1.4620651679971726,1.1578224997063078,0.19941875577883875
1157,2.45151434473915,2.5557659313122105,0.09450769172626654
1158,1.4115119186179415,1.2730664228430304,0.18818552395650895
1159,1.2791982888056,2.2162543980704674,0.06952916789538138
1160,1.4599084752690175,2.193185753688459,0.08841362728946263
1161,2.25145219812386,1.4066318995663059,0.14577651494848434
1162,2.5406597814498033,1.8076297820461373,0.12191093312388027
1163,2.5340930423312553,2.301873752540711,0.10421126273169694
1164,2.8736110256778966,2.8233911944628596,0.08567583478330583
1165,2.4969716838241656,1.4778567236606266,0.1341004528113057
1166,2.6600104939884623,1.8699853115616765,0.11714151382843135
1167,1.9611091532241938,2.214371737177812,0.10753594023406311
1168,2.748358293341684,1.1002752881049562,0.13397822660823636
1169,2.4337363474729945,1.3215248367342258,0.14145239636864249
1170,2.7730682106158087,2.627140542446308,0.09184487034947796
1171,1.3845974752626848,2.818046373532123,0.036314633600262075
1172,1.3289407107074214,2.7383986238660025,0.03592466637986374
1173,1.3248214828213887,1.6326396817374904,0.14092101448483366
1174,1.8880377368194459,1.5278915050580626,0.15229770783845037
1175,2.9668426534592927,2.7866748644573036,0.08650495191988787
1176,1.3786067140580345,1.0832551051060888,0.21251941992666526
1177,2.697859638428909,1.9218248379574006,0.11473619741381426
1178,2.8722317551862617,2.6095874283201246,0.09192647976671868
1179,1.7014970956664275,1.9169970463340191,0.12429211835740861
1180,1.179051114347536,2.867696735157582,0.017571716283943356
1181,2.764405199569298,1.3079287416541014,0.1290324955321625
1182,1.2322195292267972,1.980130921131299,0.0890176814465555
1183,1.8300806216147765,1.3156423628177358,0.16835067231631978
1184,1.2957287889233065,2.700420451815729,0.03509363471340512
1185,1.2083719603121448,2.810043837935658,0.022100849933457515
1186,1.374130192688602,2.587666519869521,0.04929908410849484
1187,2.70464956562133,2.5509568683080976,0.0945430414526236
1188,2.3623255187266565,1.0325017588327583,0.1534930215020976
1189,2.44661486989198,2.5418182756473717,0.09505369870266334
1190,2.204801598748383,2.0523280773806105,0.11732445411229821
1191,1.5127618341367135,2.277269549904813,0.08492827410662122
1192,1.238698409413818,2.1302107117739166,0.0734086890688673
1193,2.827142815862382,2.3197494289702787,0.10077770693738103
1194,1.3574386939687977,2.7881669307724746,0.03565101132157463
1195,2.925337710887218,1.6528800352788542,0.11625451816881324
1196,1.5130071404505403,2.661730572505843,0.05610747134528746
1197,1.2071727426600878,2.320284389976334,0.052108967754888484
1198,2.7443962238874624,1.9581355494058967,0.11269806209655528
1199,2.522549101801788,1.4599924863742535,0.1337611316084439
1200,1.7425081661126585,1.6055171463943705,0.14975760409595465
1201,1.562511882276995,1.5425755893423039,0.1568358585127075
1202,1.2752254305817856,2.7737085509537627,0.02937729932892528
1203,1.6164776312925264,2.8829112274562885,0.05031059468442452
1204,1.7675972269545552,2.6158234022995046,0.07550359195503945
1205,1.8532868808947247,2.2134365715480917,0.10549289720865906
1206,2.4316238618398716,1.0690048299896862,0.14895168468521217
1207,2.7774205497772018,2.469547596571031,0.09673728770747336
1208,1.5295400166956157,2.509292650228259,0.06790715142821685
1209,2.1087901341510342,2.8840594634766985,0.07425364326829842
1210,2.9332688702173195,1.2759959640735017,0.12372770569795181
1211,1.9664353194160864,1.3650289798718438,0.15943915300811773
1212,1.363708098295288,2.2657355404563795,0.07358180994200388
1213,2.1722870386336712,2.029924259719758,0.11867926688585993
1214,2.9013795165924385,2.937038330621003,0.0823735676487328
1215,2.1574913387434655,2.53503178931826,0.0927186184975144
1216,1.112974710955895,1.5500166876399344,0.1359113413473106
1217,1.778040114666395,2.947129500807196,0.0568050829536711
1218,1.3946320785643511,2.98679182530363,0.028872439174938844
1219,2.7503139831077292,2.058405738626708,0.10962123782517337
1220,1.8025877139738256,2.430728713216271,0.08915824878241688
1221,1.7152566238236617,2.2697900344458324,0.09690194422578816
1222,1.80133330871392,2.3214660876126896,0.09652991214687182
1223,1.0862938053638589,1.7671850783109528,0.0977880551259712
1224,1.0454112104970943,1.4496392906657605,0.1459086897187156
1225,2.816714451581322,2.6985588419039046,0.08950673154561173
1226,2.2373688951453223,2.1690616265630434,0.11145047278041498
1227,1.700060067539052,2.577791108751687,0.07433479975875924
1228,2.6934562246135,2.968577266533427,0.08069128452079088
1229,1.006871779412325,1.241060796712423,0.18536531359392314
1230,2.145996780686575,2.298608451976156,0.10474924741636527
1231,2.652844700924876,1.7710489898930153,0.12034189855640848
1232,2.11059884573871,1.340269115038256,0.15450413153966405
1233,2.5423931618430107,1.2965617172473283,0.13778199816016518
1234,1.587616525251966,1.6858321006703498,0.1429944485483781
1235,2.925448216270639,1.8669356752271586,0.11124534142404685
1236,2.7852596429106864,1.8147200041373546,0.1158412442477802
1237,1.6172783458151048,2.9159154090696946,0.04855558826514284
1238,1.638716783488477,2.8977972992583823,0.05097840441137251
1239,1.9426832151109754,1.9976580316641372,0.12103113582689685
1240,2.343161040377688,2.6579368531232674,0.0894745644121534
1241,1.732400695895819,1.4172597644648173,0.16479016747130773
1242,2.2273023762996655,1.5851233177157575,0.13904288525388564
1243,1.2027197227174768,2.7170007650932124,0.025857066345024368
1244,1.0581491682627535,1.0112686342748536,0.23879806396112727
1245,2.9239773908386875,2.377410414937809,0.09803525453633391
1246,2.059883268545417,2.3158809866617815,0.10294214875707441
1247,1.9963380067460306,1.0032427868847822,0.17613103547816783
1248,1.124912956528603,2.189807151990792,0.05332450752547304
1249,2.030867507569332,2.347447812247946,0.10071749054492993
1250,1.1969078092993413,1.5887169515842816,0.1381230298622993
1251,1.9161769039690244,2.1439059481572564,0.1113387203733688
1252,2.9005459577053943,2.15444364836997,0.10438258130202761
1253,2.0721175890161083,1.2265003929211644,0.1615910675835317
1254,1.514645940094418,1.4560105976788142,0.1659353013727074
1255,1.8764609137632502,2.449939871427719,0.09065951910476776
1256,1.7349229009436984,1.5910405235385046,0.1510102685762847
1257,1.8500375800229523,2.0521824888142195,0.11655648926897973
1258,1.0759359053543307,2.406720040026614,0.03038199794001273
1259,2.7397535378227316,1.3462948484111121,0.12905199607093512
1260,2.3009606909656277,2.3825083950829846,0.10143531206674847
1261,1.2233589819964708,1.1144244449446619,0.21535703955612567
1262,1.7482364845025256,1.329383510052019,0.1709027118748705
1263,1.857958971550827,1.2419842713897933,0.17172839304103776
1264,2.92296334386129,1.8431748555129592,0.11187705077379427
1265,2.207987758332377,1.806935446977762,0.1292665014642681
1266,2.1684660078950007,2.203019232768838,0.1098082183933888
1267,1.5746508737998666,2.8415526117896484,0.049727795661342965
1268,1.5627368204538732,1.6445011249206336,0.1467437853815029
1269,2.0535758076396506,2.620466707200655,0.08606317056131674
1270,2.622224272612475,1.9775433717402153,0.11448281785637718
1271,1.9716042426848825,2.788727565040208,0.07441373806853399
1272,2.8060929608609912,1.278324662130723,0.12815740958246002
1273,2.778114426425006,2.0671395339406624,0.1088767761053062
1274,2.3048794633121608,2.22555441377426,0.10859357752425196
1275,1.6540273763117403,2.792624154787844,0.05799128415636217
1276,1.607353523802292,2.1302235286898386,0.1031329958154663
1277,2.296653125904184,1.274292467575592,0.14892397151584755
1278,2.6402813619771424,2.1846387938147265,0.10729842196109045
1279,2.7083877214200385,2.18087241021182,0.10651292417578215
1280,1.413828660317793,1.6724702459952423,0.14016851485873677
1281,1.1452401461443535,2.4065537030964013,0.03829657204740808
1282,1.0984477423518244,2.3487485811516122,0.036924540807697796
1283,1.6080128686904265,1.8862861048427617,0.12468488063543384
1284,2.721863486374648,1.2348138551737313,0.13223677766365421
1285,1.574014689040311,1.8114204160757639,0.13071044661270947
1286,1.9744553112353518,1.6246506128752314,0.14402625268853725
1287,2.087086182144873,2.077051003254132,0.11649454976302966
1288,1.527480827080423,2.6829554952931574,0.05584751439272285
1289,1.3614743000752416,1.8520678504015706,0.116162053612183
1290,1.9720893853454802,2.0155832986557076,0.11999201757479208
1291,1.2562547806013558,1.5949862072458942,0.1418392181517201
1292,1.9089421590652162,1.523503857894683,0.15198704105107425
1293,1.1002242413363115,2.55676130345623,0.02436511353432085
1294,2.6687793281410865,2.3701752984817865,0.10076831581859584
1295,2.4461648917244436,2.7104517563019743,0.08827152039830834
1296,1.620879150423585,2.9725479219203406,0.04579768234052365
1297,1.9476049268815108,1.3093998148836663,0.1634021087911055
1298,2.286463237606669,2.3977401107573537,0.10068115103220619
1299,1.5709073817901322,2.485517456167546,0.07263572832798008
1300,2.385037264728213,1.7115402100470076,0.12929748611633674
1301,2.9399632409267458,1.1839756350253683,0.12512695223311388
1302,1.0229514326693177,2.328792599213682,0.029218481622522705
1303,1.1866230424712998,2.968138643387536,0.014722448022159499
1304,1.5673781902208395,1.6192519193044828,0.14927181965485378
1305,2.803366510654204,1.8264537683968156,0.11509473171239562
1306,1.959986884224849,2.18347728998953,0.109437265242883
1307,2.5665569597518165,1.0924486033792298,0.14197678297495836
1308,2.227306457347474,1.8748386912435608,0.12568149765742925
1309,1.9896091801430926,2.7478706289843693,0.07725758239581235
1310,1.565684186129855,1.6747767081123566,0.14379506983914062
1311,1.2857665125646258,2.5389047962424804,0.044163235883792916
1312,1.952545501074772,1.2333509307696777,0.16736611323602663
1313,2.0961687605271146,2.7660660772758865,0.07968309432596155
1314,1.529565609968279,2.505792717281644,0.06816429314694
1315,1.232379538854918,2.629708806350784,0.033222233901854976
1316,1.5946039901563034,1.4664026555668384,0.1639163864578873
1317,2.587931060631426,1.0358004080047307,0.1422891016033356
1318,2.36140972558136,1.761171675694877,0.12792433312187054
1319,2.0438043245719295,1.9188289223948358,0.12562266148524573
1320,2.089792288707627,1.1595439804864938,0.16366420072152288
1321,1.164935709021813,2.1876591350906915,0.05872433086416147
1322,1.2261280382055884,2.461971172685717,0.04334005645430977
1323,1.1231174591347943,1.4091448774849265,0.1616779865012978
1324,1.2452115763882703,1.6342817097252222,0.13540154999861
1325,1.1997923269513593,2.9863717628063293,0.015013110197342867
1326,2.166419871578952,2.218358065338921,0.10901431276430144
1327,1.0516942209383586,1.6777160657909624,0.10627199017397648
1328,2.610620428997854,2.839794085274046,0.08457093036449663
1329,2.3924802856893566,2.76085353221303,0.0856835866796275
1330,2.599422406312528,1.6165878146788781,0.12648781662880595
1331,2.3068136677216295,1.5978583395884158,0.13605433926083602
1332,1.0060937406808197,2.6092112470502906,0.013733797498672868
1333,2.6488204309374,1.0593005955804198,0.13903652773896097
1334,2.605616309766691,2.940376573642793,0.08099747589372995
1335,2.6086259603992223,1.3914089821969713,0.13265369025007145
1336,1.9150462010396325,2.987681688243227,0.06168891401360551
1337,1.1623999023918083,1.8433513505587005,0.0976046548692185
1338,1.2676159663310818,1.4511831423197334,0.16342930059648833
1339,1.0690745322042716,2.2873099831439307,0.03783532518242191
1340,1.073486161712227,2.242864062662828,0.04189895070625991
1341,1.2084335065610006,2.0720308918468726,0.07590580672468823
1342,2.4052977810711447,1.027096667962452,0.15140712564783365
1343,2.999921430385636,2.982640994330263,0.08112363532725499
1344,2.197888933451956,2.4446893677160833,0.09778049894932768
1345,1.6647616551116469,1.7259625706151138,0.1400075668749463
1346,2.2953183841708613,2.8338390208216873,0.08110995110880867
1347,2.6317345660728853,2.2744427177991238,0.10434687451886164
1348,1.8046184217644818,1.2422903506746836,0.17443003559441309
1349,2.794197865213821,1.7286070869594456,0.11790897684132802
1350,2.7932880587548334,2.6988679494311043,0.08955281116185207
1351,2.0833259497080294,2.8121013572414246,0.0770036604969591
1352,1.7396394696216249,2.0853602810901313,0.11179429064817636
1353,2.7811197668499266,2.3509971227787076,0.10034975408795181
1354,1.2868215191935095,1.4716426154794215,0.16120893094946195
1355,2.3907390564430355,1.2562482175982632,0.14535191344728868
1356,2.8652582278105156,1.8943103448124265,0.11190063925445205
1357,1.3819949900356463,1.2720829299225616,0.18898307603639927
1358,2.1402964757497216,1.435124516190495,0.14886945819044303
1359,1.2920666045555051,2.723842678760791,0.0334640089948496
1360,2.3093797774580707,1.7386340031821836,0.1301178405957692
1361,2.822000235521773,1.2834317931536985,0.12747898548405795
1362,1.0746733136678066,2.7872423561806166,0.012851914528993102
1363,2.183153727311766,2.3150335538950584,0.1041480815396793
1364,1.296152721764227,2.380993542344223,0.05695076358144587
1365,1.3640250764084336,1.9163197372349507,0.10901700317353956
1366,1.5929838061873092,2.9440582645257916,0.0453947195980953
1367,1.6852303940241853,1.4203390332912749,0.1659597198300354
1368,2.8591413372868715,2.0024026868536646,0.10918564395728413
1369,1.008777937553773,1.7041466074308216,0.09493378603990485
1370,2.495407480465208,2.145478881072579,0.11047195199441877
1371,2.7390538526222166,2.0886773269326877,0.10890322618105854
1372,2.4447429426872738,1.4558982280692443,0.13666785045372887
1373,2.9897868072923957,1.766945754688816,0.1120536495032412
1374,1.217192772169362,1.495134561957266,0.15413855437062263
1375,1.8389343254492323,1.2885049720960746,0.16972069291389927
1376,2.274267814853082,1.7700000579228943,0.1295807911328471
1377,2.5673170224486475,2.4470295408288956,0.0986631095643376
1378,2.5589823776290777,2.5692571821507277,0.09417773761308179
1379,2.078096544434038,2.6818225602331314,0.08348317116012638
1380,1.9662107377190299,1.0439992270733767,0.1762218802131676
1381,2.686063134433496,2.746387759184212,0.08806098397938271
1382,2.4973680619711724,1.5431917183939237,0.13198157314626674
1383,2.6185381155722887,2.8375115505845776,0.08469696220182342
1384,2.1027131759981414,2.91569706312841,0.07254514268579305
1385,2.5243776303116126,1.957587245842639,0.1169963619797143
1386,2.7236111328753188,2.877203326137084,0.0838370636876564
1387,1.404580517542408,1.1645256047756156,0.20141788714217856
1388,1.6380404249111356,2.119609295831102,0.10543661237361408
1389,2.4634603005441367,2.0170105388235173,0.11582223456575086
1390,1.7385914561000397,1.826654641044503,0.13213268740170017
1391,2.5603372766059342,2.810943619930339,0.08528574057001566
1392,1.3579626252060795,1.134894834594503,0.2071837356955531
1393,2.4968416149319284,1.4983582333655765,0.1334503236559235
1394,1.4480868375290097,1.411085781336506,0.17136550335521095
1395,1.9361513821046326,2.682870306926876,0.0788913385088357
1396,2.763191485143688,1.6939222531721467,0.11964473953764755
1397,1.8810613828382503,1.0833950636889582,0.17967003817710894
1398,2.0242864943614154,2.885116531849158,0.07137367625752292
1399,1.9606361537674881,1.7548611988528542,0.13631840079466045
1400,1.0725200010873166,1.2912414988087477,0.1802021368257752
1401,2.9763831461892445,2.3180516703316623,0.09897146081879697
1402,2.178764813377806,1.8621257103510265,0.12708141138808948
1403,2.276494721243152,1.1090065006419207,0.1556359675315998
1404,2.6878729835580746,1.2413689955632679,0.13340881171617247
1405,1.8557263666666932,1.5373009579269998,0.1525373646149739
1406,2.079172187439598,2.8103173441094795,0.07696611726043366
1407,1.4478673428082016,2.8882828605676805,0.03767532400939037
1408,2.4724773458579685,1.469986752568906,0.13521379613051232
1409,1.460919597292849,2.722492635670428,0.0481030964452654
1410,1.0449802608290217,1.7380294779892023,0.09574347601087543
1411,1.243178071721066,1.5755794199525137,0.14374188825663836
1412,2.819004050113773,1.8951605103976825,0.1128943907096254
1413,2.2866139566122574,2.500671932926653,0.09594253139046487
1414,2.0466791736790517,1.8001484215432735,0.13239602543274842
1415,2.286899845268736,1.230466145958496,0.1509382477397742
1416,1.798444707942494,1.3105562765741101,0.1700990066711898
1417,1.2769088201412593,2.658636289503557,0.03575999275215607
1418,2.933190511365239,2.2137617407180503,0.10230091712759314
1419,2.6160733729058068,2.7253458361130347,0.0886326469406934
1420,1.7787658750157267,1.8446067846596779,0.13099995230826705
1421,2.2126482789643536,1.3980584064388963,0.1476744802312994
1422,2.6232632150430235,1.5911629964753384,0.12652513734653814
1423,2.492299784073798,1.8432542553762805,0.12176851305095085
1424,1.0428855776606611,1.605741212593585,0.1169179077911342
1425,2.8942922022295763,1.2980727159845287,0.1246491157221385
1426,2.4271378764878566,2.938858396134171,0.0789682485141699
1427,1.939144213379762,1.5158034671641454,0.15157080227012382
1428,1.7039735103570073,1.7212414904916444,0.14056479627332408
1429,2.3489735943395376,1.9042557665599555,0.12227110507400481
1430,1.787912429596887,2.5287238689891645,0.08207086294163823
1431,1.6848296296247844,2.934728101059543,0.051941792549709404
1432,2.760450525288924,1.6488215981886427,0.12090900368207702
1433,2.198382144146559,1.4522393972066543,0.14589722346762726
1434,2.9412272737660174,2.9370664862910294,0.08238500598636438
1435,2.0898709488262757,2.2417245629515445,0.10738417745898847
1436,2.0873716029856864,2.5294456727652928,0.09171625174875564
1437,2.873837775102718,1.6113309359208527,0.1186267483016942
1438,2.639103579081941,2.293800605661824,0.10361258126907669
1439,1.9446318368288629,2.2712851091611537,0.10371627305392855
1440,1.4615730069073944,1.6890142210726617,0.13999149008601922
1441,1.685346448234263,2.684027255243537,0.06660040505213818
1442,1.8095932657888798,1.631242238942814,0.1468506914059871
1443,1.8796451534694436,2.75828065122505,0.0723150738478629
1444,2.114656407645521,2.6247404729802746,0.08732341982029415
1445,1.7091710752746263,2.2554620726537076,0.09771991156947517
1446,2.575536466271271,1.2959501252203411,0.13647827780663185
1447,2.6737667300498886,2.3745706956594512,0.10058148679548407
1448,1.5061314578296616,2.6072999939073576,0.05919739554854792
1449,1.6171719346523943,2.855555019753208,0.051891995023936995
1450,2.6262826529154224,2.8435449162476267,0.08452939782024889
1451,2.0526771409285605,1.0314435171039393,0.17130152445966115
1452,2.5879203974703353,2.1442810116189204,0.10936550239248638
1453,1.7811438551005763,1.8064404983983784,0.13392201419544955
1454,1.6734614030803687,1.9559782167416084,0.12040370860980601
1455,2.53406580968383,1.2880249066888805,0.13835397277205982
1456,2.211443563658537,1.7873340011041614,0.1301335286621882
1457,1.4487237845324938,1.744146157709777,0.1334094792645606
1458,1.6257187407225435,1.749176532459623,0.13755761035113545
1459,2.0566902710655093,2.551950505790396,0.08983016559657395
1460,2.9487371088204215,2.7591556070455896,0.08732750238475157
1461,1.8787989071972917,1.7511493365739408,0.13752670292854421
1462,2.283555517441291,1.1862730547892115,0.15265045472688918
1463,1.4177974998474838,1.4529616167591215,0.16643463254759916
1464,2.292149818537216,1.3582316355906747,0.1460229952944548
1465,1.69944816107962,2.5452715277710443,0.07647420147459723
1466,1.6166544846669273,2.6777951062805414,0.06259338103472448
1467,1.2455074057907103,2.204986042322557,0.06683329140998544
1468,1.7362713178459876,2.0288301464761167,0.11609196416790718
1469,1.4521082531607314,2.0101763923774936,0.10538656551581235
1470,1.4319647841872751,2.56847340949607,0.055764742418996725
1471,1.6885717885461276,1.8911638599055243,0.12618611344309114
1472,2.6429476540652117,1.7880800703283828,0.12006863561619495
1473,2.96038097949287,2.6378748051222787,0.09060464653879488
1474,2.187158747089367,1.1560886710409046,0.158620560651076
1475,1.5913975546618724,1.3258118291131444,0.17718008536376553
1476,1.7385744991616914,1.5148040850855133,0.15698925021450977
1477,2.3972972608334486,2.535771877361195,0.09511091220214575
1478,1.5485231405335642,2.439782919079375,0.07446496662937582
1479,1.6675685514760137,2.4791583910096584,0.07922768184292943
1480,2.496821874048768,2.6354732626652724,0.09153533469691627
1481,2.7693130766011667,1.371838189734979,0.12742412455133792
1482,1.4695031600729713,2.232578371881192,0.08560940961952297
1483,1.7602348766319915,2.405825885484271,0.08906330444515258
1484,1.2635888781995137,2.4604590606109564,0.04742116705718803
1485,2.0113132103969615,1.9006413164191491,0.1269178128522999
1486,1.768729584014177,1.1799191891710707,0.18055656719671972
1487,2.7560225841083934,2.446879405893916,0.09760289783774426
1488,1.3899013388941852,2.8053711592287116,0.037435632162529764
1489,1.1830985784100199,2.68582364510001,0.02563261377854522
1490,1.803890048713557,1.2367715820778298,0.17483422832555007
1491,2.0772308208209695,1.8378153050501256,0.1298520907969173
1492,1.055718153658623,2.809606992019548,0.010949299380708476
1493,2.821275908426661,1.6815157342536045,0.11839329107162638
1494,2.7723656051776553,1.0706430192129919,0.1335594598231917
1495,2.760242419571422,2.249452218440258,0.10369238224478795
1496,2.1301978178732033,1.888699290777121,0.1264117817528967
1497,1.4842072204823016,1.6815627494062744,0.14147529188303604
1498,1.0792821536978088,2.591054172617808,0.0207136419699113
1499,1.1698565005957835,2.769687814287834,0.02068277402498557
1500,1.8666822379500256,2.394561366420408,0.09386700713872431
1501,1.414907774044681,1.1040155834708643,0.20795853890025123
1502,1.459460344895918,2.0047016592888185,0.10641790327887576
1503,2.0751052729507493,1.050855629655548,0.16911499589927687
1504,2.946258753974246,1.2367672245161705,0.12398677001912364
1505,1.7195046347138048,2.7842159583028767,0.06254471737201132
1506,1.5621781311761747,1.613545512412091,0.14980180992580028
1507,2.6665487445862355,2.2491189246216363,0.10482810858522747
1508,1.3624006774178066,2.958928711757146,0.0276909071920628
1509,2.3085383217069633,2.0696070867184844,0.11562417886430111
1510,1.0145288113530693,1.231854803094773,0.1881491475254556
1511,1.79684748208364,2.096478461307268,0.11240696574661214
1512,1.181152009708233,1.067808016302946,0.2244567050890545
1513,1.0726800116280264,2.7832688537530705,0.012838600509768575
1514,1.0380541279884752,1.8044880942375479,0.08482249049287988
1515,2.96212870040244,1.727841824866996,0.11361128073312843
1516,1.1079633872967045,2.2288127236872644,0.047606293336852616
1517,1.5292939734371056,1.9340021401719885,0.11725568268676881
1518,1.4252739742596652,1.0611605291007984,0.21214914678820398
1519,2.2742908677530846,2.2310738427439336,0.10841541895739566
1520,1.2389116424828113,2.940663581819532,0.019252245952380804
1521,2.2338754727983323,2.57588943600072,0.09185902325258734
1522,1.8272941116430452,1.4943869925242022,0.15626769081663658
1523,1.562208745452835,2.8961004059961155,0.0458023995016414
1524,1.3153186107141073,2.8239635860654966,0.03026448450339198
1525,1.0140686222063062,2.20791847347047,0.036765383284018245
1526,2.1584977500311116,1.9164840103530834,0.12461637614150586
1527,1.1826214218131348,1.217152684788139,0.1986328257151756
1528,1.7205659922007004,1.5571223882720775,0.1539527284187698
1529,1.4766919115950732,2.340754648591929,0.07691395710944242
1530,1.6692259508681333,1.128211937624722,0.190193802449567
1531,2.6516240517861753,1.6536713371067837,0.1238632427447395
1532,1.490296422517588,2.265082136017682,0.0843363930898532
1533,1.8754339606510082,1.6510983667826484,0.14437880034711434
1534,1.9328679951815582,1.437670910551257,0.15652115801543495
1535,1.2157008901218571,2.0237107842360755,0.08210295168657573
1536,1.213248922123724,2.3542541385909437,0.05004053608321418
1537,2.9766706760218287,2.4406173210042583,0.09576343038441779
1538,2.677351134472631,2.0211338910877275,0.11206189910420523
1539,2.517700517285662,1.872663901396237,0.12016334782344956
1540,2.4190928539984586,1.043055316260605,0.15027510724862556
1541,2.056828700237366,1.3640995217280243,0.15566882531621584
1542,1.2279628643065343,2.6915476980638875,0.02940869496870225
1543,1.1910366937715913,2.7946602606417414,0.02135258894037362
1544,2.249629759251791,1.153384920098037,0.15549607781140795
1545,1.391158740621868,2.6651283045186567,0.045769078791809296
1546,2.267705086091203,1.7623029422245382,0.13007125827836022
1547,1.1975564385011546,1.672351925557576,0.12564607205443595
1548,2.7801131743223335,2.0669969671057626,0.10884594976880348
1549,1.0319586764324016,1.817257377986782,0.08200948487723544
1550,1.8504705904341918,2.1856973710044505,0.10731947646163258
1551,1.1118686192928666,2.9821248304442585,0.00983539785817139
1552,1.9377009659048596,2.2311842510265527,0.10610031510214689
1553,1.0839545730468365,1.7529541019340034,0.09953989731801795
1554,1.9611151083517926,2.6923810528732455,0.07927319203857587
1555,2.2960607197674845,1.062336331166259,0.15611399018425498
1556,1.7493176747652206,2.6089967837275716,0.07499332018331357
1557,1.2862949114407956,1.4688426157433345,0.16159013218320942
1558,2.5330415394725145,2.378129754701891,0.10136038696844443
1559,1.9367886898317166,2.6629229867939843,0.08004488846433053
1560,1.8219823066866982,1.9197066483439051,0.1256897990675118
1561,1.756831641505726,2.016213169809028,0.1175382814876737
1562,2.944916577052145,1.149769537142673,0.12552693433568848
1563,2.162083579985884,1.8852752391523022,0.12616331640720418
1564,1.1479268736096642,1.3833104556323375,0.16813801541479412
1565,1.540026685271265,1.3299389422235453,0.17841820852163476
1566,1.4953262444487008,1.4686394280251105,0.16470564372426766
1567,2.260578681173698,1.1164265652304355,0.15621656927229682
1568,1.4260245886026957,2.8059390776570687,0.04036943120462282
1569,2.7678031098214197,1.7787863878422419,0.11724314352419035
1570,1.2806268826934553,1.3111733320279095,0.18444103660601965
1571,2.756295546900315,1.0721837285728737,0.1341918928098304
1572,2.1583783061615662,2.371471210767056,0.10107448404583852
1573,2.543390400221295,2.862702598010392,0.08325365088300052
1574,1.9239268210492368,2.9323031371896926,0.0649080316389731
1575,2.9540166318059997,2.2767921441891863,0.10034631673763206
1576,2.914513076961478,2.6766650145342155,0.08978269032041811
1577,1.064615451264109,1.2085016702234157,0.19674661065870339
1578,1.9181036143279084,1.3973101758459068,0.1595144278273699
1579,2.490272053568347,2.3687132777457007,0.10190559631929393
1580,1.5951361067330376,2.4912154024589688,0.07387059183049448
1581,2.646813354919927,1.116321635810062,0.1378986958555714
1582,1.45160235658552,2.0585232844625097,0.10054838721524943
1583,2.5167045153897574,2.6889848754553887,0.08957431925717874
1584,2.005545504763943,1.5207483319347002,0.1492186514673354
1585,1.2823975366488698,2.9875840547895094,0.02062215671076548
1586,1.7542829041522257,1.750060649724891,0.13826339203925378
1587,2.1921816355283914,2.832400471903007,0.07898259559305534
1588,1.9007498332393062,2.4947769756269955,0.08869562774988571
1589,2.95410297822093,2.9629989985248852,0.08166338649166753
1590,1.4397211537548877,1.8161925407133832,0.12504703181092075
1591,2.4193282553006803,2.2362254956326413,0.10757046797022586
1592,2.6672524744711588,1.2048373001559403,0.13506345819012722
1593,2.778903395727254,2.1841118109768143,0.10541367923889608
1594,1.155271130961022,2.9380477661503193,0.013607644342897494
1595,1.7635124353715483,2.3616597718669023,0.0922782347176677
1596,1.2719186580957111,1.4160090618983847,0.1687785538990129
1597,2.551072300664706,1.3194825204309844,0.1368029095045798
1598,2.564034349049613,1.171241394889305,0.14017664564453453
1599,2.6793564674469015,1.7248084268544925,0.12103014318783524
1600,2.378155062706031,1.951370440879566,0.11980304612307208
1601,2.3498349845398883,2.1502013725222824,0.1117002875044906
1602,1.4598582740189876,2.6399922074935684,0.05326829438109046
1603,2.963822760203601,2.421398341722605,0.09640949587433939
